gene_id	gene_name	geneID	gene_id2	geneType	NTC	Lipo	PEI	ExFect	Infect	Elec
ENSG00000229466	LINC02627	101927549	ENSG00000229466.2	lncRNA	0	0	0.031383156	0	0.02544025	0
ENSG00000229775	LINC02624	105378470	ENSG00000229775.7	lncRNA	0	0	0	0	0	0
ENSG00000108018	SORCS1	114815	ENSG00000108018.16	protein_coding	2.206169986	5.925309044	6.888259758	2.965543679	2.648443232	1.742733922
ENSG00000229981	LINC01435	103695365	ENSG00000229981.8	lncRNA	0	0	0	0	0	0
ENSG00000223381	LINC02661	105378478	ENSG00000223381.2	lncRNA	0	0	0	0	0	0
ENSG00000108039	XPNPEP1	7511	ENSG00000108039.18	protein_coding	190.1644959	212.4443169	206.2138677	165.6983827	179.011878	174.6443386
ENSG00000203876	ADD3-AS1	100505933	ENSG00000203876.10	lncRNA	0.5157947	0.446844819	0.501932184	0.413559068	0.461711865	0.731187519
ENSG00000148700	ADD3	120	ENSG00000148700.15	protein_coding	29.18496733	27.35361452	27.18025412	19.74229669	28.77545506	21.5422336
ENSG00000119950	MXI1	4601	ENSG00000119950.21	protein_coding	20.66164282	24.44198741	25.79940084	14.18596836	23.02761082	14.65374324
ENSG00000119953	SMNDC1	10285	ENSG00000119953.14	protein_coding	28.10066324	29.54883622	25.21212635	35.00135398	28.05634465	30.85620233
ENSG00000273143	DUSP5-DT	105378481	ENSG00000273143.2	lncRNA	0.042280091	0	0.125634147	0.085777013	0.055342498	0
ENSG00000138166	DUSP5	1847	ENSG00000138166.6	protein_coding	0.737335289	1.171727623	1.091894257	0.870578962	0.905566093	0.530273578
ENSG00000108055	SMC3	9126	ENSG00000108055.11	protein_coding	136.5452377	104.8153139	129.2803202	145.7143189	111.9005283	134.9193274
ENSG00000203867	RBM20	282996	ENSG00000203867.8	protein_coding	62.07249703	80.0979346	81.09782815	61.54056701	75.08418438	60.80260503
ENSG00000203497	PDCD4-AS1	282997	ENSG00000203497.3	lncRNA	0.592945256	0.392455632	0.401652248	0.474317235	0.509588998	0.493797323
ENSG00000150593	PDCD4	27250	ENSG00000150593.18	protein_coding	89.72148509	77.51815281	80.35962523	76.20899498	78.07773072	71.47376651
ENSG00000214413	BBIP1	92482	ENSG00000214413.9	protein_coding	18.62973505	21.82196527	21.41716064	16.56877137	15.39090066	16.92642079
ENSG00000108061	SHOC2	8036	ENSG00000108061.13	protein_coding	23.03381923	18.83182315	24.65301448	27.83964524	17.5666889	27.54233524
ENSG00000150594	ADRA2A	150	ENSG00000150594.7	protein_coding	0.377457279	0.420893209	0.128248015	1.036210616	0.506976267	0.520273007
ENSG00000119927	GPAM	57678	ENSG00000119927.14	protein_coding	12.16824757	10.53568255	13.14552301	18.35593756	12.18332688	16.66896683
ENSG00000119913	TECTB	6975	ENSG00000119913.6	protein_coding	0	0	0	0	0	0
ENSG00000197142	ACSL5	51703	ENSG00000197142.11	protein_coding	0	0	0.123933353	0.094388221	0.036680055	0
ENSG00000023041	ZDHHC6	64429	ENSG00000023041.12	protein_coding	47.04692377	41.82936742	41.41129765	52.50033289	41.12317114	47.55910649
ENSG00000151532	VTI1A	143187	ENSG00000151532.14	protein_coding	41.96169745	30.90542154	39.34822025	54.97147997	36.01248735	47.74764401
ENSG00000225292	LINC02935	107984158	ENSG00000225292.2	lncRNA	0.234674534	0.270639159	0.240306812	0.165618822	0.114513341	0.056870015
ENSG00000148737	TCF7L2	6934	ENSG00000148737.17	protein_coding	8.663591673	8.218869732	5.971872315	12.88025234	9.372858738	11.48332998
ENSG00000148702	HABP2	3026	ENSG00000148702.15	protein_coding	0	0.007739342	0.023585801	0.034102793	0	0.005499223
ENSG00000197893	NRAP	4892	ENSG00000197893.14	protein_coding	0	0.007970613	0.029055834	0.009938872	0	0.018666116
ENSG00000165806	CASP7	840	ENSG00000165806.21	protein_coding	53.02784603	47.57510812	51.32408151	51.1631395	41.44687596	50.2573386
ENSG00000148735	PLEKHS1	79949	ENSG00000148735.16	protein_coding	0.043413037	0.227710166	0.222902932	0.80090354	0.066242535	0.076794887
ENSG00000198924	DCLRE1A	9937	ENSG00000198924.8	protein_coding	34.02258762	33.8023707	47.00084086	40.84353723	31.00339369	32.56458819
ENSG00000196865	NHLRC2	374354	ENSG00000196865.4	protein_coding	53.26275975	68.84335745	62.7129408	54.56425657	56.01472794	57.15267414
ENSG00000043591	ADRB1	153	ENSG00000043591.6	protein_coding	0.631279892	0.965045774	0.566499702	0.439042764	1.094019392	0.603835862
ENSG00000165813	CCDC186	55088	ENSG00000165813.20	protein_coding	37.12471781	45.36629704	45.67122797	52.4816476	34.37050746	38.37399302
ENSG00000095627	TDRD1	56165	ENSG00000095627.10	protein_coding	0	0	0	0.008159115	0.002839455	0
ENSG00000165816	VWA2	340706	ENSG00000165816.13	protein_coding	0.111266728	0.048976576	0.062972136	0.010759366	0.073481145	0.066786383
ENSG00000169129	AFAP1L2	84632	ENSG00000169129.16	protein_coding	2.03014243	2.875820416	2.825450409	1.015088489	3.600612066	1.200607012
ENSG00000099204	ABLIM1	3983	ENSG00000099204.21	protein_coding	33.0044579	32.71344182	42.25705504	37.95086005	26.93731095	39.84364341
ENSG00000151553	FHIP2A	57700	ENSG00000151553.15	protein_coding	16.02045081	21.13629492	19.61405262	17.79976111	18.99710814	16.45984633
ENSG00000165832	TRUB1	142940	ENSG00000165832.6	protein_coding	36.23483694	25.38691847	36.82192501	34.104785	27.78787481	36.93995742
ENSG00000236799	LINC02626	102724589	ENSG00000236799.1	lncRNA	0.020204074	0.123686886	0.017548564	0.243856747	0.039669165	0.073183487
ENSG00000107518	ATRNL1	26033	ENSG00000107518.18	protein_coding	9.807272153	12.63022749	11.97395116	5.983474608	9.914643092	7.815681402
ENSG00000151892	GFRA1	2674	ENSG00000151892.16	protein_coding	21.10618735	30.07241221	33.79585027	15.67712336	25.8596807	15.58003419
ENSG00000182645	CCDC172	374355	ENSG00000182645.6	protein_coding	0	0	0	0	0	0
ENSG00000203837	PNLIPRP3	119548	ENSG00000203837.5	protein_coding	0	0.010045699	0	0	0	0
ENSG00000175535	PNLIP	5406	ENSG00000175535.6	protein_coding	0	0	0	0	0	0
ENSG00000187021	PNLIPRP1	5407	ENSG00000187021.15	protein_coding	0	0	0	0	0	0
ENSG00000266200	PNLIPRP2	5408	ENSG00000266200.8	protein_coding	0	0.010434572	0.107999534	0.006453895	0.012090039	0
ENSG00000232767	HSPA12A-AS1	105378499	ENSG00000232767.2	lncRNA	0.117799359	0.03758072	0.052627204	0	0.070716253	0.03256205
ENSG00000165868	HSPA12A	259217	ENSG00000165868.16	protein_coding	15.73145245	16.19485101	15.79405689	13.63000644	17.34419655	14.55708595
ENSG00000188316	ENO4	387712	ENSG00000188316.15	protein_coding	2.51340085	3.109055384	4.379983604	4.114739616	3.098874175	1.318238215
ENSG00000187164	SHTN1	57698	ENSG00000187164.20	protein_coding	45.17254104	41.94663289	39.71728284	52.7660977	45.35713457	46.49907657
ENSG00000148704	VAX1	11023	ENSG00000148704.13	protein_coding	0.751946128	0.781395594	0.870430714	0.744646089	0.957037165	0.733716612
ENSG00000234474	MIR3663HG	101927704	ENSG00000234474.3	lncRNA	0	0	0	0	0	0
ENSG00000186795	KCNK18	338567	ENSG00000186795.1	protein_coding	0	0	0.006649744	0	0	0
ENSG00000225936	SLC18A2-AS1	105378500	ENSG00000225936.2	lncRNA	0	0.120171827	0.056707445	0	0	0.026529708
ENSG00000165646	SLC18A2	6571	ENSG00000165646.14	protein_coding	0.119314966	0.318121375	1.013449244	0.074125097	0.1673293	0.07188522
ENSG00000165650	PDZD8	118987	ENSG00000165650.12	protein_coding	22.24999468	21.85646455	24.04756821	30.3119016	22.91346646	27.8908573
ENSG00000229847	EMX2OS	196047	ENSG00000229847.9	lncRNA	11.54074314	14.79491128	12.29519411	6.317290491	14.01534531	8.173526869
ENSG00000170370	EMX2	2018	ENSG00000170370.12	protein_coding	3.151919132	3.885545742	3.961845152	2.606457454	3.897274992	2.854957853
ENSG00000234952	LINC02674	102724627	ENSG00000234952.2	lncRNA	0	0	0	0	0	0
ENSG00000107560	RAB11FIP2	22841	ENSG00000107560.12	protein_coding	12.05284487	12.41463058	12.04914423	12.25211058	11.37854717	13.18118161
ENSG00000177640	CASC2	255082	ENSG00000177640.16	lncRNA	6.037673868	4.513879987	7.051306148	6.081088397	5.032327281	4.803517067
ENSG00000238276	LINC02944	101927760	ENSG00000238276.7	lncRNA	0.043559029	0.07955007	0.038064818	0.044164888	0.031745025	0
ENSG00000165669	FAM204A	63877	ENSG00000165669.14	protein_coding	89.42266401	100.3826385	111.9992664	94.65519594	73.06752685	79.05594829
ENSG00000232139	LINC00867	100506126	ENSG00000232139.6	lncRNA	0.074553308	0.187729019	0.069239461	0.262688926	0.06762456	0.067944
ENSG00000119973	PRLHR	2834	ENSG00000119973.6	protein_coding	0	0.045779319	0	0.008441062	0.010892183	0.004887174
ENSG00000151893	CACUL1	143384	ENSG00000151893.15	protein_coding	94.12092984	95.97930054	88.54109862	97.67275725	89.88808556	101.4391973
ENSG00000188613	NANOS1	340719	ENSG00000188613.7	protein_coding	10.97209549	8.290876332	8.43496762	9.299738355	11.78796546	12.79830281
ENSG00000107581	EIF3A	8661	ENSG00000107581.13	protein_coding	571.3458407	532.9802766	601.6391207	582.5578509	461.1700905	535.8426686
ENSG00000119979	DENND10	404636	ENSG00000119979.18	protein_coding	20.83554546	17.92281668	17.84220076	14.55526761	21.48495676	16.76301556
ENSG00000183605	SFXN4	119559	ENSG00000183605.17	protein_coding	34.33355341	27.27010878	32.75578495	28.50295784	26.40184459	31.84984014
ENSG00000165672	PRDX3	10935	ENSG00000165672.7	protein_coding	149.9230486	104.5026814	109.4243293	92.71509252	86.7261468	128.1279569
ENSG00000198873	GRK5	2869	ENSG00000198873.12	protein_coding	11.45550036	10.03327888	12.27320195	11.4440821	11.99994596	12.80110317
ENSG00000228485	GRK5-IT1	101927868	ENSG00000228485.1	lncRNA	0.024033074	0	0.025691505	0.039564036	0.025156264	0.035185781
ENSG00000148908	RGS10	6001	ENSG00000148908.15	protein_coding	13.00532677	14.27787027	13.8397534	6.821609985	13.44930114	8.385640212
ENSG00000151923	TIAL1	7073	ENSG00000151923.18	protein_coding	98.53812413	131.9803675	112.9951197	111.8008959	105.2790274	96.31655853
ENSG00000151929	BAG3	9531	ENSG00000151929.10	protein_coding	94.21587119	257.2806866	196.9627921	513.7680337	144.2108134	142.1425301
ENSG00000198825	INPP5F	22876	ENSG00000198825.15	protein_coding	52.12666283	67.26838768	56.81145379	48.48807161	61.570985	51.19672719
ENSG00000197771	MCMBP	79892	ENSG00000197771.13	protein_coding	420.722591	349.0263035	405.1489885	424.5089835	340.1945603	442.2501379
ENSG00000107651	SEC23IP	11196	ENSG00000107651.14	protein_coding	102.6038993	102.2494737	108.8477171	153.7823112	97.41270497	136.9307407
ENSG00000203805	PLPP4	196051	ENSG00000203805.11	protein_coding	0.6370538	0.725746526	0.619229125	0.662979291	0.684512602	0.677188482
ENSG00000177234	LINC01561	404216	ENSG00000177234.7	lncRNA	0.010688116	0	0.020057667	0.016449422	0.016364169	0.023325939
ENSG00000274461	LINC02930	105378516	ENSG00000274461.2	lncRNA	0	0.064838863	0.03535073	0	0	0.053113225
ENSG00000227165	WDR11-DT	283089	ENSG00000227165.10	lncRNA	0.806910658	0.776736725	0.785337109	0.709557008	0.59988558	0.785950481
ENSG00000120008	WDR11	55717	ENSG00000120008.16	protein_coding	29.49621035	33.16888335	30.93327864	26.96726984	27.15564885	26.39202495
ENSG00000227143	LINC01153	101927889	ENSG00000227143.1	lncRNA	0	0	0	0	0	0
ENSG00000066468	FGFR2	2263	ENSG00000066468.24	protein_coding	48.17183312	47.87370884	42.13422241	42.66223904	50.70617953	46.59429394
ENSG00000107669	ATE1	11101	ENSG00000107669.19	protein_coding	67.40342266	72.95943617	77.32755202	74.00982744	64.32774008	66.26562255
ENSG00000107672	NSMCE4A	54780	ENSG00000107672.15	protein_coding	104.8167173	92.57920282	86.99001246	85.60514968	85.7855833	88.4080363
ENSG00000138162	TACC2	10579	ENSG00000138162.19	protein_coding	16.25841406	17.73531511	14.14707532	15.13559034	19.14987248	15.50087291
ENSG00000138152	BTBD16	118663	ENSG00000138152.10	protein_coding	0.030480618	0.047047271	0.06911568	0	0.009974396	0.055388372
ENSG00000107679	PLEKHA1	59338	ENSG00000107679.15	protein_coding	18.0419925	19.80926854	17.66707671	16.815823	18.66510898	17.47272308
ENSG00000254636	ARMS2	387715	ENSG00000254636.1	protein_coding	0	0.013395654	0.038620416	0	0.010776982	0.02160009
ENSG00000166033	HTRA1	5654	ENSG00000166033.13	protein_coding	6.461530998	5.98309741	5.943039477	5.627049709	7.208609834	6.457929596
ENSG00000187908	DMBT1	1755	ENSG00000187908.20	protein_coding	0	0.012973683	0.007073369	0	0.005921446	0
ENSG00000183559	C10orf120	399814	ENSG00000183559.12	protein_coding	0	0	0	0	0	0
ENSG00000138161	CUZD1	50624	ENSG00000138161.14	protein_coding	0	0	0.036818435	0	0.024657939	0.006823514
ENSG00000213185	FAM24B	196792	ENSG00000213185.7	protein_coding	0.301335928	0.317627402	0.6934061	0.331852048	0.212784873	0.29544848
ENSG00000203795	FAM24A	118670	ENSG00000203795.3	protein_coding	0	0	0	0	0	0
ENSG00000119965	C10orf88	80007	ENSG00000119965.13	protein_coding	4.709484866	5.287457378	6.835475267	5.144597288	4.377011708	4.407024699
ENSG00000179988	PSTK	118672	ENSG00000179988.15	protein_coding	5.694781655	6.987597875	7.885391644	9.137036278	4.097076411	6.642528964
ENSG00000095574	IKZF5	64376	ENSG00000095574.12	protein_coding	11.58374415	11.31492709	13.11440636	16.60299694	11.11811511	12.09066362
ENSG00000196177	ACADSB	36	ENSG00000196177.13	protein_coding	38.83156024	32.7758263	31.25516749	41.92186517	33.55003376	47.88330913
ENSG00000188620	HMX3	340784	ENSG00000188620.11	protein_coding	1.022959145	1.110890837	0.735369933	1.018775166	1.589047758	0.871250524
ENSG00000188816	HMX2	3167	ENSG00000188816.4	protein_coding	0.215586568	0.213507706	0.237366025	0.091534033	0.309766701	0.145726318
ENSG00000154473	BUB3	9184	ENSG00000154473.18	protein_coding	113.3452699	102.727637	102.8206962	100.1800984	103.1501541	104.5436359
ENSG00000230131	LINC02641	105378531	ENSG00000230131.6	lncRNA	0.487904058	0.407427622	0.530001183	0.812069333	0.289502872	0.27189563
ENSG00000154478	GPR26	2849	ENSG00000154478.4	protein_coding	0	0	0.014810633	0.01071642	0.006246736	0
ENSG00000121898	CPXM2	119587	ENSG00000121898.13	protein_coding	0	0.035214566	0.194348815	0	0.027215151	0.015685067
ENSG00000182022	CHST15	51363	ENSG00000182022.18	protein_coding	21.10710557	18.11572647	17.21736278	14.98513698	21.87068284	18.62052899
ENSG00000065154	OAT	4942	ENSG00000065154.12	protein_coding	31.80604468	23.73747209	21.58875423	24.91724176	22.2813595	29.34969758
ENSG00000229544	NKX1-2	390010	ENSG00000229544.9	protein_coding	3.043471914	2.725559484	4.582280074	1.411807954	3.384296477	1.967897546
ENSG00000107902	LHPP	64077	ENSG00000107902.14	protein_coding	3.265080997	4.03315078	3.151450356	2.655775826	4.993103313	3.223417411
ENSG00000189319	FAM53B	9679	ENSG00000189319.14	protein_coding	41.03355103	38.11516849	36.8329681	37.92251484	37.23462497	38.86534658
ENSG00000233334	FAM53B-AS1	101927944	ENSG00000233334.3	lncRNA	0	0.029360838	0	0	0	0
ENSG00000203791	EEF1AKMT2	399818	ENSG00000203791.15	protein_coding	5.184357426	5.555800406	5.042656988	4.035247565	5.15210526	4.337926264
ENSG00000165660	ABRAXAS2	23172	ENSG00000165660.8	protein_coding	133.4903846	129.7934147	160.2967618	164.7280609	121.9332108	134.263105
ENSG00000019995	ZRANB1	54764	ENSG00000019995.6	protein_coding	39.66608694	45.42074541	46.04295732	47.69448063	45.98979259	44.27605815
ENSG00000175029	CTBP2	1488	ENSG00000175029.17	protein_coding	231.62805	250.519313	267.7859233	261.6595535	239.2361146	233.421146
ENSG00000237675	TEX36-AS1	100169752	ENSG00000237675.5	lncRNA	0	0	0	0	0	0
ENSG00000175018	TEX36	387718	ENSG00000175018.13	protein_coding	0	0.153896915	0.078279801	0.255671343	0.246362503	0.283284337
ENSG00000224023	EDRF1-DT	399821	ENSG00000224023.10	lncRNA	0.446139539	0.256201031	0.493720965	0.320063812	0.284960699	0.183169774
ENSG00000107938	EDRF1	26098	ENSG00000107938.18	protein_coding	60.93947793	68.6239113	67.93489431	77.26939475	60.10489342	63.44815353
ENSG00000236991	EDRF1-AS1	101927983	ENSG00000236991.6	lncRNA	0.063777759	0.054283006	0.164935899	0.042362122	0.028806322	0.012925003
ENSG00000154485	MMP21	118856	ENSG00000154485.5	protein_coding	0.525559697	0.576167642	0.657718222	1.348154057	0.339845851	0.493278205
ENSG00000188690	UROS	7390	ENSG00000188690.15	protein_coding	8.979879649	6.310643226	8.435582611	8.663636294	7.239702565	10.21542202
ENSG00000107949	BCCIP	56647	ENSG00000107949.17	protein_coding	212.1121227	139.4116915	185.8523757	241.9314117	155.506204	229.2604117
ENSG00000089876	DHX32	55760	ENSG00000089876.12	protein_coding	10.08955281	9.018542799	9.747650164	6.919209529	9.381162746	8.374070856
ENSG00000203780	FANK1	92565	ENSG00000203780.12	protein_coding	1.632452205	2.428488991	2.325850466	0.91497117	2.040512961	0.795190208
ENSG00000233409	FANK1-AS1	101410540	ENSG00000233409.1	lncRNA	0	0	0	0	0	0
ENSG00000148848	ADAM12	8038	ENSG00000148848.15	protein_coding	0.532035404	0.586814566	0.721206543	0.492730043	0.672079722	0.625566733
ENSG00000235180	LINC00601	101101772	ENSG00000235180.1	lncRNA	0	0	0	0	0	0
ENSG00000154493	C10orf90	118611	ENSG00000154493.20	protein_coding	0.016244274	0.040280045	0.063594898	0.016761549	0.010631466	0.011768048
ENSG00000150760	DOCK1	1793	ENSG00000150760.13	protein_coding	16.95371136	14.84592963	14.73917549	16.20659982	16.76521025	17.15979299
ENSG00000188916	INSYN2A	642938	ENSG00000188916.9	protein_coding	0.398918928	0.572399942	1.670332515	1.925969464	0.629677596	0.370270988
ENSG00000214285	NPS	594857	ENSG00000214285.3	protein_coding	0	0	0	0	0	0
ENSG00000186766	FOXI2	399823	ENSG00000186766.8	protein_coding	0	0	0	0	0	0
ENSG00000180745	CLRN3	119467	ENSG00000180745.5	protein_coding	0	0	0	0	0	0
ENSG00000132334	PTPRE	5791	ENSG00000132334.17	protein_coding	0.276041616	0.324546118	0.226780028	0.096757183	0.545371776	0.083288406
ENSG00000148773	MKI67	4288	ENSG00000148773.14	protein_coding	105.2535571	95.87516484	101.3190605	138.2875273	122.2466744	134.3025983
ENSG00000280953	LINC01163	101927381	ENSG00000280953.2	lncRNA	0	0	0	0	0	0
ENSG00000224190	LINC02667	728327	ENSG00000224190.2	lncRNA	0	0	0	0	0	0
ENSG00000170430	MGMT	4255	ENSG00000170430.10	protein_coding	0	0	0	0	0	0
ENSG00000283141	LINC02666	107984280	ENSG00000283141.1	lncRNA	0	0	0	0	0	0
ENSG00000108001	EBF3	253738	ENSG00000108001.16	protein_coding	8.009817189	7.657327159	8.301646667	9.310882401	8.53238393	8.746426415
ENSG00000237489	C10orf143	387723	ENSG00000237489.5	protein_coding	3.704481883	3.630866604	4.893811809	4.386086848	3.476800611	2.980756538
ENSG00000108010	GLRX3	10539	ENSG00000108010.12	protein_coding	35.41211493	33.9785173	46.33186834	41.75071533	31.58632579	36.34577388
ENSG00000236303	LINC02646	107984002	ENSG00000236303.4	lncRNA	0	0	0.030618481	0.009151636	0	0.0073422
ENSG00000176769	TCERG1L	256536	ENSG00000176769.9	protein_coding	0	0.016996843	0.100431161	0.080127191	0.004765229	0
ENSG00000230098	TCERG1L-AS1	101927489	ENSG00000230098.1	lncRNA	0	0.271166121	1.337658431	0.227229965	0.0128376	0
ENSG00000189275	LINC01164	399827	ENSG00000189275.6	lncRNA	0.01948255	0	0.205926326	0.169672863	0.04077538	0.186857784
ENSG00000175470	PPP2R2D	55844	ENSG00000175470.20	protein_coding	95.64743892	107.7231969	108.9689713	98.28297159	109.4436077	102.4670566
ENSG00000176171	BNIP3	664	ENSG00000176171.12	protein_coding	36.82329112	45.15697061	45.31324834	15.36271393	43.34036993	16.95879831
ENSG00000188385	JAKMIP3	282973	ENSG00000188385.13	protein_coding	0.228837298	0.245530669	0.230937982	0.145428119	0.269077659	0.220135302
ENSG00000235010	JAKMIP3-AS1	105378567	ENSG00000235010.1	lncRNA	0.472873852	0.772662415	0.681728259	0.297304199	0.983855112	0.278073288
ENSG00000151640	DPYSL4	10570	ENSG00000151640.13	protein_coding	20.3436818	17.30598587	18.29065577	15.28678562	24.93699414	16.26159422
ENSG00000165752	STK32C	282974	ENSG00000165752.17	protein_coding	21.35684624	30.02673585	22.32253137	11.4483861	25.41774773	15.34073396
ENSG00000148814	LRRC27	80313	ENSG00000148814.18	protein_coding	3.87796184	4.329618913	4.790641301	3.72360324	4.512895821	3.18093426
